IDType,project,package,complextype,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,NOPA_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,is_data_class
19870,/mnt/qualitas/qualitas_corpus_compile/columba-1.0,org.columba.mail.config,SpecialFoldersItem,0,0,0,1,0,0,1,1,7,29,2,13,13,1,1,3,42,0,1,0,0.125,1,1,1,21,71,1,1801,106,183,1188,117,6818,5763,109035,0,7,0,0,0,7,7,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,false
19871,/mnt/qualitas/qualitas_corpus_compile/columba-1.0,org.columba.mail.config,IncomingItem,0,0,0,1,0,0,1,1,21,29,2,33,33,1,1,3,42,0,1,0,0.045455,1,1,1,21,71,1,1801,106,183,1188,117,6818,5763,109035,0,21,0,0,0,21,21,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,false
19879,/mnt/qualitas/qualitas_corpus_compile/columba-1.0,org.columba.mail.config,ComposerItem,0,0,0,1,0,0,1,1,8,29,2,42,42,1,1,3,42,0,1,0,0.111111,1,1,1,21,71,1,1801,106,183,1188,117,6818,5763,109035,0,8,0,0,0,8,8,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,false
20366,/mnt/qualitas/qualitas_corpus_compile/columba-1.0,org.columba.mail.folder.imap,IMAPFolder,0,7,0,46,16,14,30,39,6,98,5,1091,997,80,0.415385,40,217,0,132,0.959259,0.885714,119,2.869565,3.051282,7,67,0,1589,79,183,1188,117,6818,5763,109035,0,0,5,1,0,1,1,1,5,0,0,35,4,7,0,0,0,46,1,0,0,1,45,37,0,2,false
21200,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.samples.odg.io,ODGInputFormat,1,0,0,46,0,18,20,46,4,0,1,1837,1837,48,0.318182,24,102,0,275,0.944444,1,275,5.978261,5.978261,4,72,1,2491,72,64,968,54,7232,6313,104357,0,0,4,0,0,1,1,1,3,0,0,13,33,0,0,0,0,46,3,0,0,3,43,45,0,1,false
21328,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.geom,Insets2D.Float,0,6,0,8,0,0,0,2,4,15,2,64,23,0,0.6,0,23,0,8,0.714286,0.166667,2,1,1,22,265,0,5628,291,64,968,54,7232,6313,104357,1,4,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,8,0,0,0,0,8,0,0,2,true
21329,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.geom,Insets2D.Double,0,5,0,7,0,0,0,2,4,15,2,57,24,0,0.4,0,22,0,7,0.833333,0.181818,2,1,1,22,265,0,5628,291,64,968,54,7232,6313,104357,1,4,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,7,0,0,0,0,7,0,0,2,true
21337,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.samples.svg.io,SVGInputFormat,1,0,1,66,0,64,17,66,12,0,1,3363,3363,54,0.230769,22,126,1,518,0.921795,1,518,7.848485,7.848485,8,210,2,5947,221,64,968,54,7232,6313,104357,0,0,12,0,0,2,2,2,10,0,0,16,50,0,0,0,0,66,4,0,0,4,62,64,0,2,false
21641,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.samples.svg,SVGConstants,0,0,0,1,0,8,0,1,10,0,1,270,270,0,1,3,1,0,1,0,0,1,1,1,31,132,1,2750,171,64,968,54,7232,6313,104357,0,10,0,0,0,10,10,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,false
22065,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.samples.odg,ODGConstants,0,0,2,1,0,0,0,1,7,0,1,41,41,0,1,0,1,0,1,0,0,1,1,1,17,73,1,1448,94,64,968,54,7232,6313,104357,0,7,0,0,0,7,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,false
22172,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.object,Tube,0,8,1,38,22,30,22,30,8,49,3,1075,989,40,0.326437,49,174,0,164,0.905405,0.702703,151,4.315789,5.033333,68,681,2,16486,924,22,799,32,6880,5602,136533,0,3,5,0,0,5,5,5,3,0,0,34,3,1,0,0,0,38,2,0,0,2,36,25,0,5,false
22239,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.object,SplineMesh,1,22,1,54,17,26,23,32,16,25,2,1614,1257,42,0.442376,44,158,0,271,0.766038,0.55102,209,5.018519,6.53125,68,681,2,16486,924,22,799,32,6880,5602,136533,0,0,2,0,14,2,2,2,14,0,0,49,3,1,1,3,0,51,5,0,3,5,46,29,0,3,false
22608,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.raytracer,PhotonMap,0,3,0,23,0,71,16,20,16,0,1,1054,1030,51,0.490909,21,86,0,192,0.827273,0.6,189,8.347826,9.45,55,301,4,10173,328,22,799,32,6880,5602,136533,0,1,15,0,0,0,0,0,16,0,0,9,11,0,3,0,0,23,0,0,0,0,23,19,0,1,false
22616,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.raytracer,Raytracer,2,3,8,34,0,119,67,31,107,0,1,2633,2410,140,0.501894,74,219,0,442,0.692037,0.36,404,13,13.032258,55,301,4,10173,328,22,799,32,6880,5602,136533,0,13,0,94,0,13,13,13,94,0,0,12,0,22,0,0,0,34,0,0,0,0,34,30,0,1,false
22633,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.translators,TextureImageInfo,0,13,0,14,0,0,0,1,13,0,1,121,4,0,0,1,14,0,14,0.876923,0.071429,1,1,1,14,54,0,2883,67,22,799,32,6880,5602,136533,0,0,0,0,13,0,0,0,13,0,0,14,0,0,0,0,0,14,0,0,0,0,14,0,0,1,true
22668,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.keystroke,KeystrokeRecord,0,8,0,10,0,0,0,2,4,0,1,74,26,0,0.333333,0,10,0,10,0.777778,0.2,2,1,1,7,31,0,574,40,22,799,32,6880,5602,136533,0,0,4,0,0,0,0,0,4,0,0,10,0,0,0,0,0,10,0,0,0,0,10,1,0,1,true
22753,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.spmanager,HttpSPMFileSystem,0,1,4,14,2,8,9,13,11,7,2,1176,1154,12,0.3,8,40,0,98,0.846154,0.833333,97,7,7.461538,45,251,0,8451,293,22,799,32,6880,5602,136533,0,0,10,0,1,1,1,1,10,0,0,6,8,0,0,0,0,14,2,0,0,2,12,12,0,1,false
22790,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.raster,Raster,2,3,8,33,0,87,37,30,57,0,1,3563,3455,85,0.577778,42,161,0,382,0.787716,0.4375,362,11.575758,12.066667,15,74,1,3924,84,22,799,32,6880,5602,136533,0,6,51,0,0,7,7,7,50,0,0,10,22,0,1,0,0,33,0,0,0,0,33,29,0,1,false
22881,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion,TriMeshBeveler,0,1,0,11,0,28,8,10,12,0,1,1257,1248,20,1,13,43,0,293,0.722222,0.285714,292,26.636364,29.2,154,1184,6,31219,1423,22,799,32,6880,5602,136533,0,4,8,0,0,4,4,4,8,0,0,3,8,0,0,0,0,11,0,0,0,0,11,9,0,1,false
22983,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.cmdline.sqltool,SqlFileScanner,1,12,0,42,0,10,2,30,54,0,1,1055,986,5,0.224638,2,47,0,195,0.978771,0.368421,183,4.642857,6.1,3,44,1,1190,56,22,465,54,7652,6749,171667,0,12,42,0,0,28,29,28,25,0,1,26,16,0,0,7,0,35,9,0,7,9,26,28,0,2,false
22994,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.types,DateTimeType,0,0,0,43,10,47,10,43,1,87,3,1527,1527,36,0.063879,37,183,0,322,0.833333,0.976744,322,7.488372,7.488372,28,660,3,12014,710,22,465,54,7652,6749,171667,0,1,0,0,0,1,0,0,0,1,0,42,0,0,1,0,0,43,7,0,0,7,36,42,0,1,false
23019,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,ParserDML,0,0,0,11,0,89,30,11,0,183,3,1147,1147,90,0,77,427,1,161,0,0,161,14.636364,14.636364,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,11,1,0,0,1,10,10,0,1,false
23020,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,QuerySpecification,0,10,0,67,28,100,38,57,36,20,2,2216,2100,152,0.414966,56,268,0,422,0.919613,0.484848,401,6.298507,7.035088,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,10,19,0,7,1,1,1,35,0,0,23,16,0,28,0,0,67,1,0,0,1,66,55,0,2,false
23048,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,ExpressionLogical,0,1,0,37,7,68,19,36,2,71,2,1836,1825,63,0.005848,56,219,1,468,1,0.833333,465,12.648649,12.916667,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,0,0,0,2,0,0,0,2,0,0,6,11,1,19,0,0,37,2,0,0,2,35,29,0,7,false
23050,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,FunctionCustom,0,1,0,10,5,181,28,9,70,79,3,2084,2043,69,0.277778,68,237,0,508,0.844444,0.583333,504,50.8,56,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,4,64,0,2,67,67,67,3,0,0,8,1,0,1,0,0,10,4,0,0,4,6,8,0,1,false
23064,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,ParserDDL,0,0,0,86,1,332,50,86,3,220,5,4973,4973,193,0.005445,108,755,1,695,0.968627,0,695,8.081395,8.081395,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,0,0,0,3,3,3,3,0,0,0,0,27,0,59,0,0,86,2,0,0,2,84,85,0,1,false
23097,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,ColumnBase,0,13,0,20,0,2,0,7,10,0,1,99,32,0,0.130719,2,20,1,21,0.942105,0.352941,8,1.05,1.142857,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,0,6,4,0,0,0,0,10,0,0,17,0,2,1,0,0,20,0,0,0,0,20,5,0,2,true
23100,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,Expression,1,14,0,81,1,79,32,67,28,0,1,1854,1731,75,0.43956,48,163,12,390,0.956696,0.814815,369,4.814815,5.507463,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,4,1,5,18,13,13,13,15,0,0,23,0,1,57,0,0,81,7,0,0,7,74,64,0,3,false
23101,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,StatementSchema,0,2,0,19,1,123,41,17,4,33,2,1268,1217,99,0.285714,52,181,1,257,1,1,245,13.526316,14.411765,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,0,0,0,4,0,0,0,4,0,0,3,8,0,8,0,0,19,3,0,0,3,16,13,0,4,false
23109,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,RowActionBase,0,1,0,3,0,0,0,2,17,0,1,47,33,0,1,1,3,1,3,1,0,2,1,1,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,8,0,0,9,8,8,8,9,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,2,false
23111,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,StatementDML,0,0,0,22,0,77,31,22,4,58,3,1261,1261,77,0.073529,57,224,2,198,0.952381,1,198,9,9,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,0,0,0,4,0,0,0,4,0,0,1,0,0,21,0,0,22,3,0,0,3,19,17,0,5,false
23117,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,Routine,1,31,0,67,0,63,25,36,40,0,1,1012,849,42,0.15625,36,123,0,174,0.972348,0.430769,143,2.597015,3.972222,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,8,4,0,28,10,9,9,30,1,0,57,1,0,9,0,0,67,6,0,0,6,61,34,0,2,false
23207,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.dbinfo,DatabaseInformationFull,0,0,0,73,1,123,49,73,1,34,3,6908,6908,158,0.006036,73,396,0,496,0.944444,0,496,6.794521,6.794521,4,121,0,10893,123,22,465,54,7652,6749,171667,0,0,0,0,1,1,1,1,0,0,0,0,1,1,71,0,0,73,0,0,0,0,73,72,0,1,false
23254,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.index,IndexAVL,1,10,1,61,0,25,15,51,22,0,1,1606,1544,43,0.235028,21,110,1,226,0.960606,0.782609,216,3.704918,4.235294,5,168,1,2931,188,22,465,54,7652,6749,171667,0,0,8,5,9,15,1,1,7,14,0,46,0,0,15,0,0,61,0,0,0,0,61,50,0,1,false
24051,/mnt/qualitas/qualitas_corpus_compile/jmeter-2.5.1,org.apache.jmeter.gui.action,ActionNames,0,0,0,1,0,0,0,1,57,0,1,65,65,0,1,0,1,0,1,0,0,1,1,1,37,124,1,2575,154,110,909,77,8059,6366,113375,0,57,0,0,0,57,57,57,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,false
24131,/mnt/qualitas/qualitas_corpus_compile/jmeter-2.5.1,org.apache.jmeter.protocol.http.sampler,HTTPHC3Impl,0,3,2,17,2,22,25,14,6,33,3,1040,933,70,0.194444,28,140,0,139,0.947917,1,125,8.176471,8.928571,35,283,0,7389,383,110,909,77,8059,6366,113375,0,0,5,0,1,5,5,5,1,0,0,2,7,8,0,0,0,17,1,0,0,1,16,13,0,1,false
24450,/mnt/qualitas/qualitas_corpus_compile/jmeter-2.5.1,org.apache.jmeter.save,ListenerResultWrapper,0,6,0,6,0,0,0,0,3,0,1,52,1,0,0.2,1,6,0,6,0.8,0,0,1,0,10,69,0,1943,81,110,909,77,8059,6366,113375,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,0,true
24483,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl,XMLEntityManager,2,9,10,52,0,37,32,43,65,0,1,3148,2982,55,0.283391,28,125,0,359,0.970739,0.717949,329,6.903846,7.651163,39,360,5,17417,425,40,789,155,9246,7348,188289,0,3,23,39,0,37,33,30,25,7,3,36,8,3,5,3,0,49,9,1,2,8,41,41,0,2,false
24495,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl,XMLEntityManager.EncodingInfo,0,0,0,1,0,0,0,1,13,0,1,43,43,0,1,0,1,0,1,0,0,1,1,1,39,360,5,17417,425,40,789,155,9246,7348,188289,1,13,0,0,0,13,10,10,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,false
24505,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl,XMLDocumentFragmentScannerImpl,3,7,3,33,6,32,18,26,47,23,2,1801,1668,65,0.301075,24,145,1,182,0.956782,0.666667,165,5.515152,6.346154,39,360,5,17417,425,40,789,155,9246,7348,188289,0,0,13,34,0,33,21,21,14,12,0,15,1,17,0,2,0,31,0,0,2,0,31,25,0,1,false
24509,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl,XMLScanner,1,2,0,30,?,20,9,28,33,?,1,1421,1380,42,0.283251,15,75,2,242,0.951933,?,231,8.066667,8.25,39,360,5,17417,425,40,789,155,9246,7348,188289,0,0,4,29,0,21,16,16,12,5,0,7,1,22,0,0,0,30,0,0,0,0,30,28,0,0,false
24669,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl.dtd,XMLDTDProcessor,3,10,0,53,0,46,12,43,40,0,1,1662,1562,82,0.477891,25,138,1,227,0.951442,0.782609,217,4.283019,5.046512,19,244,2,8367,299,40,789,155,9246,7348,188289,0,0,15,25,0,18,14,14,22,4,0,46,3,4,0,0,0,53,1,0,0,1,52,42,0,1,false
24684,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl.dtd,XMLDTDValidator,4,7,0,49,0,70,27,42,66,0,1,2030,1961,66,0.404878,37,130,2,261,0.958965,0.806452,254,5.326531,6.047619,19,244,2,8367,299,40,789,155,9246,7348,188289,0,0,28,38,0,25,18,18,41,7,0,31,7,10,1,3,0,46,0,0,3,0,46,41,0,1,false
24764,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.dom,DOMOutputImpl,1,8,0,9,0,0,0,1,4,0,1,118,6,0,0.142857,0,9,0,9,0.875,0.111111,1,1,1,84,888,1,26974,1159,40,789,155,9246,7348,188289,0,0,0,4,0,0,0,0,4,0,0,9,0,0,0,0,0,9,0,0,0,0,9,0,0,1,true
24769,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.dom,DOMInputImpl,1,16,0,21,0,0,0,5,8,0,1,335,121,0,0.066667,0,21,0,21,0.95,0.238095,5,1,1,84,888,1,26974,1159,40,789,155,9246,7348,188289,0,0,0,8,0,0,0,0,8,0,0,21,0,0,0,0,0,21,0,0,0,0,21,0,0,5,true
24780,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.dom,DocumentImpl,3,4,2,60,26,23,15,56,8,181,5,1399,1339,31,0.337979,43,348,4,215,0.915254,1,206,3.583333,3.678571,84,888,1,26974,1159,40,789,155,9246,7348,188289,0,0,0,6,2,1,1,1,7,0,0,12,14,11,23,0,0,60,0,0,0,0,60,52,0,4,false
24843,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.dom,DOMLocatorImpl,1,6,0,11,0,0,0,5,6,0,1,127,77,0,0,0,11,0,11,1,0.294118,5,1,1,84,888,1,26974,1159,40,789,155,9246,7348,188289,0,6,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,11,0,0,0,0,11,0,0,5,true
25072,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.xni.parser,XMLInputSource,0,12,0,16,0,0,1,4,6,0,1,214,108,3,0.090909,1,19,5,16,0.933333,0.25,4,1,1,3,39,14,1026,76,40,789,155,9246,7348,188289,0,0,0,6,0,0,0,0,6,0,0,16,0,0,0,0,0,16,0,0,0,0,16,0,0,4,true
25087,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl.xs.traversers,XSDHandler,0,6,3,120,0,142,68,114,120,0,1,4156,4115,161,0.4,84,345,0,729,0.983053,0.466667,721,6.075,6.324561,29,275,0,11366,285,40,789,155,9246,7348,188289,0,5,62,20,33,40,40,40,80,0,0,10,78,13,19,1,0,119,0,0,1,0,119,112,0,2,false
25109,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl.xs.traversers,XSAttributeChecker,0,1,0,11,0,146,16,10,103,0,1,1648,1624,26,0.472222,24,39,0,165,1,0.166667,162,15,16.2,29,275,0,11366,285,40,789,155,9246,7348,188289,0,40,27,32,4,93,96,93,7,0,3,8,1,1,1,0,0,11,1,0,0,1,10,9,0,1,false
25145,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.util,SAXInputSource,0,9,0,12,5,5,1,3,2,7,2,131,17,1,0.611111,1,25,0,21,0.681818,0.25,6,1.75,2,57,484,1,11604,580,40,789,155,9246,7348,188289,0,0,2,0,0,0,0,0,2,0,0,12,0,0,0,0,0,12,0,0,0,0,12,0,0,3,true
25317,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xml.serialize,DOMSerializerImpl,2,4,1,20,0,49,16,16,19,0,1,1078,852,23,0.484848,17,52,0,211,0.908587,0.692308,176,10.55,11,34,256,2,9229,318,40,789,155,9246,7348,188289,0,0,6,13,0,14,12,12,5,2,0,13,7,0,0,0,0,20,0,0,0,0,20,15,0,1,false
25355,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl.xs.models,XSDFACM,1,0,1,17,0,13,10,17,17,0,1,1128,1128,18,0.454545,17,42,0,142,0.886029,1,142,8.352941,8.352941,10,80,1,2359,91,40,789,155,9246,7348,188289,0,0,17,0,0,2,3,2,14,0,1,10,5,0,2,0,0,17,0,0,0,0,17,16,0,1,false
25376,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl.xs,XMLSchemaValidator,4,8,9,63,0,174,54,55,132,0,1,4491,4361,137,0.375758,78,231,0,483,0.972752,0.72973,463,7.666667,8.418182,49,601,0,15070,750,40,789,155,9246,7348,188289,0,4,59,63,6,65,49,49,67,16,0,33,7,0,23,1,0,62,0,0,1,0,62,54,0,1,false
25426,/mnt/qualitas/qualitas_corpus_compile/jena-2.6.3,jena,sparql,0,0,0,1,0,0,1,1,0,0,1,8,8,1,1,1,2,0,1,0,1,1,1,1,39,282,2,3051,292,48,1196,192,9900,9201,117117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,false
25737,/mnt/qualitas/qualitas_corpus_compile/jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,Location,1,4,0,6,1,0,0,2,4,0,1,38,18,0,0.2,0,6,0,7,0.9,0.125,3,1.166667,1.5,26,217,4,2713,245,48,1196,192,9900,9201,117117,0,3,0,0,1,4,0,0,0,4,0,5,0,0,1,0,0,6,0,0,0,0,6,1,0,1,true
26814,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.demos.wb,Node,1,0,0,1,1,0,0,1,11,0,1,16,16,0,1,1,1,0,1,0,0.083333,1,1,1,7,66,0,822,68,21,1093,80,8798,7670,126255,0,11,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,false
27406,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.blocks,ConnectionTableNIO,1,14,12,27,2,5,15,13,19,35,2,1469,1413,32,0.22381,15,103,0,99,0.951417,0.391304,85,3.666667,6.538462,146,1241,29,19618,1466,21,1093,80,8798,7670,126255,0,0,19,0,0,4,1,1,15,3,0,23,0,3,1,1,0,26,0,0,1,0,26,7,0,6,false
27543,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.protocols,S3_PING.ListBucketResponse,0,0,1,1,0,0,3,1,9,0,2,232,232,12,1,2,13,0,3,0,0.1,3,3,3,202,1342,4,24153,1681,21,1093,80,8798,7670,126255,1,9,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,false
27564,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.protocols,SFC,0,9,1,29,6,11,8,20,25,31,2,541,506,20,0.261905,17,93,0,89,0.909226,0.571429,80,3.068966,4,202,1342,4,24153,1681,21,1093,80,8798,7670,126255,0,0,15,0,10,9,1,1,16,8,0,21,8,0,0,0,0,29,0,0,0,0,29,20,0,0,false
27853,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.stack,Configurator,1,0,3,36,0,16,15,36,2,0,1,1485,1485,44,0.113846,14,90,0,212,0.914286,1,212,5.888889,5.888889,39,399,8,6940,488,21,1093,80,8798,7670,126255,0,0,1,1,0,2,1,1,0,1,0,22,8,0,6,0,0,36,32,0,0,32,4,34,0,2,false
28138,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.client.gui,GUI,0,13,4,90,0,91,47,77,59,0,1,3392,3175,118,0.416425,52,260,0,553,0.948262,0.648148,539,6.144444,7,61,373,1,8738,410,36,1244,32,8322,6962,163595,0,7,52,0,0,14,12,12,45,2,0,47,43,0,0,0,0,90,1,0,0,1,89,76,0,1,false
28166,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.server.generator,TerrainGenerator,0,1,0,21,0,54,21,20,14,0,1,1201,1191,50,0.428571,25,113,0,226,0.953571,0.545455,225,10.761905,11.25,12,85,1,3576,97,36,1244,32,8322,6962,163595,0,5,9,0,0,8,6,6,6,2,0,6,13,0,2,0,0,21,3,0,0,3,18,19,0,1,false
28331,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.common.model,Specification,0,26,5,88,0,16,25,62,49,0,1,1210,1063,34,0.146944,30,132,0,176,0.985925,0.6,148,2,2.387097,195,2231,11,50650,2992,36,1244,32,8322,6962,163595,0,12,37,0,0,45,13,13,4,32,0,83,4,1,0,0,0,88,1,0,0,1,87,60,0,2,false
28334,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.common.model,Specification.ModifierReader,1,0,0,1,0,1,2,1,0,0,1,10,10,2,1,2,3,0,2,0,1,2,2,2,195,2231,11,50650,2992,36,1244,32,8322,6962,163595,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,1,1,0,false
28362,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.common.model,Player,1,62,8,201,5,58,48,139,54,73,3,3652,2855,135,0.106476,59,470,1,499,0.983611,0.651042,390,2.482587,2.805755,195,2231,11,50650,2992,36,1244,32,8322,6962,163595,0,5,10,39,0,21,10,10,33,11,0,187,5,9,0,11,0,190,2,0,11,2,188,134,0,5,false
28632,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.server.ai,ColonyPlan,0,9,3,29,1,51,31,20,19,0,1,1101,1005,58,0.471429,31,128,0,262,0.947368,0.424242,250,9.034483,12.5,44,404,1,11914,472,36,1244,32,8322,6962,163595,0,10,9,0,0,13,13,13,6,0,0,23,6,0,0,2,0,27,1,0,2,1,26,18,0,2,false
28650,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.server.ai,AIColony,1,3,1,45,2,53,41,42,7,59,3,1564,1538,110,0.378917,47,263,0,376,0.827922,0.88,371,8.355556,8.833333,44,404,1,11914,472,36,1244,32,8322,6962,163595,0,0,7,0,0,1,1,1,6,0,0,25,14,5,1,0,0,45,4,0,0,4,41,38,0,4,false
