IDMethod,project,package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,isStatic_method,is_feature_envy
79131,/mnt/qualitas/qualitas_corpus_compile/galleon-2.3.0,org.lnicholls.galleon.apps.desktop,DesktopConfiguration,setName(String),1,1,0,0,1,1,9,3,0,1,0,3,1,0,0,2,0,0,0,0,1,4,0,7,1,0,0,3,3,0,1,79,45,0,0.238095,0,0,7,0,9,0.777778,0.428571,3,1.285714,1,6,16,0,467,20,35,764,30,4305,3256,120720,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,false
79132,/mnt/qualitas/qualitas_corpus_compile/galleon-2.3.0,org.lnicholls.galleon.apps.desktop,DesktopConfiguration,setModified(boolean),1,0,0,0,0,1,5,1,0,1,0,2,1,0,0,1,0,0,0,0,1,4,0,7,1,0,0,3,3,0,1,79,45,0,0.238095,0,0,7,0,9,0.777778,0.428571,3,1.285714,1,6,16,0,467,20,35,764,30,4305,3256,120720,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,false
79143,/mnt/qualitas/qualitas_corpus_compile/galleon-2.3.0,org.lnicholls.galleon.apps.desktop,Desktop.DesktopScreen,update(),0,1,0,0,1,4,137,7,0,15,0,17,0,2,3,0,0,3,0,0.666667,0,0,1,5,2,0,3,5,1,114,6,233,233,5,0.333333,0,5,18,0,15,0.75,1,15,3,3,6,16,0,467,20,35,764,30,4305,3256,120720,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,5,0,0,0,0,5,4,0,1,0,false
79187,/mnt/qualitas/qualitas_corpus_compile/galleon-2.3.0,org.lnicholls.galleon.apps.email,org.lnicholls.galleon.apps.email.Email$3,run(),0,0,10,3,0,8,235,25,0,24,0,32,0,4,4,0,0,12,0,0.333333,0,0,0,1,1,10,4,1,0,44,2,239,239,4,1,0,6,13,?,25,0,?,25,25,25,14,40,0,1875,65,35,764,30,4305,3256,120720,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,true
79297,/mnt/qualitas/qualitas_corpus_compile/galleon-2.3.0,org.lnicholls.galleon.apps.internetSlideshows,InternetSlideshows,getPhotoDescriptions(String),1,1,0,0,1,9,177,21,0,19,0,20,0,4,9,0,0,9,0,0.444444,0,0,6,2,1,2,12,2,9,158,7,1405,1405,18,0,1,23,90,0,25,1,0.666667,25,12.5,12.5,12,39,0,2029,54,35,764,30,4305,3256,120720,0,8,0,0,2,3,2,6,0,1,2,0,0,0,0,0,2,1,0,0,1,1,2,0,0,1,false
80319,/mnt/qualitas/qualitas_corpus_compile/galleon-2.3.0,org.lnicholls.galleon.widget,DefaultApplication,init(IContext),1,22,10,4,22,4,77,7,3,7,2,22,0.090909,7,8,1,0,18,2,0.388889,0,9,6,30,0,15,25,21,14,129,6,2396,2297,46,0.073892,2,22,93,22,102,0.972906,0.607143,87,3.4,4.142857,29,163,2,7792,230,35,764,30,4305,3256,120720,0,12,0,0,1,4,1,10,0,3,26,1,3,0,0,0,30,5,0,0,5,25,21,0,0,0,true
81802,/mnt/qualitas/qualitas_corpus_compile/galleon-2.3.0,org.lnicholls.galleon.database,PersistentValueManager,'savePersistentValue(String,String,Date,int)',4,0,0,0,0,6,120,12,0,14,0,15,1,2,3,1,3,3,0,0.666667,0,0,1,16,0,2,4,16,1,0,1,625,625,11,0.057143,0,3,29,0,65,0.933333,1,65,4.0625,4.0625,35,591,14,12350,880,35,764,30,4305,3256,120720,0,1,0,0,0,1,0,0,0,1,15,1,0,0,0,0,16,16,0,0,16,0,16,0,0,1,false
82142,/mnt/qualitas/qualitas_corpus_compile/galleon-2.3.0,org.lnicholls.galleon.apps.traffic,Traffic,'getTrafficResults(String,String,String,String,String)',5,1,0,0,1,7,193,21,0,26,0,27,1,4,10,1,0,10,0,0.4,0,0,5,2,1,3,10,2,9,158,7,1280,1280,15,0,1,23,91,0,24,1,0.666667,24,12,12,12,40,0,1908,62,35,764,30,4305,3256,120720,0,8,0,0,2,3,2,6,0,1,2,0,0,0,0,0,2,1,0,0,1,1,2,0,0,1,false
82787,/mnt/qualitas/qualitas_corpus_compile/galleon-2.3.0,org.lnicholls.galleon.server,TiVoListener,'resolveService(JmDNS,String,String,ServiceInfo)',4,0,9,2,0,7,177,20,1,13,1,35,0.428571,2,5,6,0,20,1,0.1,2,0,0,6,0,9,4,6,8,0,1,305,305,6,0.6,0,4,29,0,33,0.95,1,33,5.5,5.5,17,203,2,4016,326,35,764,30,4305,3256,120720,0,8,0,0,6,7,6,1,0,1,6,0,0,0,0,0,6,0,0,0,0,6,5,0,1,0,true
83515,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.core.harvester.agent,HarvestAgentFactoryImpl,'getHarvestAgent(String,int)',2,0,2,1,0,1,6,1,0,3,0,7,0,1,1,0,0,3,0,0.333333,1,0,0,2,0,3,2,2,0,0,1,14,14,2,0,0,5,6,0,2,0,1,2,1,1,3,40,3,608,50,85,606,65,5527,2783,69698,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,false
83516,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.core.harvester.agent,HarvestAgentFactoryImpl,'getLogReader(String,int)',2,0,1,1,0,1,3,1,0,2,0,3,0,1,1,0,0,1,0,1,1,0,0,2,0,3,2,2,0,0,1,14,14,2,0,0,5,6,0,2,0,1,2,1,1,3,40,3,608,50,85,606,65,5527,2783,69698,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,false
83517,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.core.harvester.agent,HarvesterStatusUtil,formatTime(long),1,2,0,0,2,1,22,1,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,60,60,0,0,0,0,2,0,6,0,1,6,3,3,3,40,3,608,50,85,606,65,5527,2783,69698,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,2,0,0,1,false
83567,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.ui.intray.controller,InTrayController,'processFormSubmission(HttpServletRequest,HttpServletResponse,Object,BindException)',4,0,13,1,0,3,47,13,0,10,0,27,0.071429,2,2,1,9,6,0,0.333333,0,1,0,12,0,22,5,11,2,77,7,181,176,12,1,0,10,31,0,32,0.363636,0.5,31,2.666667,2.818182,1,11,0,181,12,85,606,65,5527,2783,69698,0,2,0,0,0,0,0,2,0,0,2,8,2,0,0,0,12,0,0,0,0,12,10,0,1,0,true
83630,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.core.profiles,ProfileManager,createDefaultProfile(Agency),1,1,11,3,1,1,13,1,1,2,2,22,0.153846,6,6,2,0,17,2,0.352941,0,4,0,15,0,20,12,11,3,0,1,181,145,18,0.8,0,12,49,0,24,0.571429,0.733333,20,1.6,1.818182,7,55,0,1021,69,85,606,65,5527,2783,69698,0,3,0,0,0,0,0,3,0,0,15,0,0,0,0,0,15,0,0,0,0,15,11,0,0,0,true
84867,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.ui.tools.controller,TreeToolController,'handle(HttpServletRequest,HttpServletResponse,Object,BindException)',4,1,32,7,1,8,363,47,3,50,2,91,0.177778,13,14,8,4,42,2,0.309524,0,12,2,20,0,32,14,8,10,59,7,600,531,18,0.161905,1,16,66,1,72,0.947368,0.1875,60,3.6,7.5,12,40,1,1559,88,85,606,65,5527,2783,69698,0,7,0,2,1,2,1,8,0,1,15,4,1,0,0,0,20,0,0,0,0,20,7,0,1,0,true
86063,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.ui.site.controller,GeneratePermissionTemplateController,'processFormSubmission(HttpServletRequest,HttpServletResponse,Object,BindException)',4,0,34,8,0,6,119,19,7,15,2,60,0.105263,11,7,4,0,32,2,0.34375,0,4,0,7,0,34,11,3,4,77,7,170,149,8,0.466667,0,12,40,0,25,0.75,0.2,21,3.571429,7,12,62,0,1884,94,85,606,65,5527,2783,69698,0,4,0,0,0,0,0,4,0,0,5,0,2,0,0,0,7,0,0,0,0,7,2,0,1,0,true
86193,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.core.targets,TargetManagerImpl,'createBatchTargetInstances(AbstractTarget,Schedule,TargetGroup,boolean)',4,0,28,7,0,7,127,23,3,21,2,66,0.151515,16,17,5,3,44,2,0.363636,1,17,1,75,0,110,38,58,15,0,1,1890,1767,103,0.402899,0,43,264,0,302,0.926126,0.757143,285,4.026667,4.913793,6,126,2,2701,156,85,606,65,5527,2783,69698,0,15,0,0,0,1,0,14,0,1,70,5,0,0,0,0,75,1,0,0,1,74,58,0,0,0,true
86194,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.core.targets,TargetManagerImpl,'createTargetInstances(AbstractTarget,Schedule,boolean)',3,0,29,7,0,7,142,26,2,22,2,69,0.171429,16,18,6,3,46,2,0.347826,1,17,1,75,0,110,38,58,15,0,1,1890,1767,103,0.402899,0,43,264,0,302,0.926126,0.757143,285,4.026667,4.913793,6,126,2,2701,156,85,606,65,5527,2783,69698,0,15,0,0,0,1,0,14,0,1,70,5,0,0,0,0,75,1,0,0,1,74,58,0,0,0,true
87244,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.ui.admin.controller,CreateUserController,'processFormSubmission(HttpServletRequest,HttpServletResponse,Object,BindException)',4,0,52,6,0,6,157,15,2,23,2,112,0.103448,6,22,6,0,77,2,0.077922,0,5,0,9,0,52,6,4,6,77,7,227,186,22,0.178571,0,9,86,0,23,0.895833,0.285714,18,2.555556,4.5,9,51,0,1616,84,85,606,65,5527,2783,69698,0,6,0,0,0,0,0,6,0,0,7,0,2,0,0,0,9,0,0,0,0,9,3,0,1,0,true
87960,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.ui.target.controller,TargetSchedulesHandler,'processOther(TabbedController,Tab,HttpServletRequest,HttpServletResponse,Object,BindException)',6,0,16,7,0,7,139,17,0,21,0,47,0.2,16,17,4,3,30,0,0.533333,0,9,0,15,1,23,19,6,7,3,2,285,213,24,0.252747,0,20,59,0,34,0.887755,0.357143,25,2.266667,4.166667,39,171,0,5595,278,85,606,65,5527,2783,69698,0,7,0,0,0,0,0,7,0,0,14,1,0,0,0,0,15,0,0,0,0,15,6,0,0,0,true
88145,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.ui.target.controller,LogReaderController,'handle(HttpServletRequest,HttpServletResponse,Object,BindException)',4,0,22,4,0,7,160,26,1,17,2,44,0.153846,5,11,4,2,23,2,0.217391,0,2,0,9,0,22,6,7,4,59,7,320,304,12,0.666667,0,8,33,0,51,0.875,0.333333,49,5.666667,7,39,171,0,5595,278,85,606,65,5527,2783,69698,0,2,0,2,0,0,0,4,0,0,3,5,1,0,0,0,9,0,0,0,0,9,6,0,1,0,true
88203,/mnt/qualitas/qualitas_corpus_compile/wct-1.5.2,org.webcurator.ui.target.controller,TargetSeedsHandler,'processOther(TabbedController,Tab,HttpServletRequest,HttpServletResponse,Object,BindException)',6,0,42,11,0,8,391,54,5,40,3,99,0.125,18,18,6,6,48,2,0.375,0,5,0,16,1,54,25,11,6,4,3,613,573,28,0.222222,0,29,87,0,80,0.922222,0.5,75,5,6.818182,39,171,0,5595,278,85,606,65,5527,2783,69698,0,6,0,0,0,1,0,5,0,1,10,6,0,0,0,0,16,0,0,0,0,16,11,0,0,0,true
89228,/mnt/qualitas/qualitas_corpus_compile/proguard-4.5.1,proguard.optimize.info,CaughtClassFilter,CaughtClassFilter(ClassVisitor),1,1,0,0,1,1,4,1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,3,0,0,2,3,1,0,1,31,31,3,1,0,4,6,0,5,0.5,1,5,1.666667,1.666667,28,215,0,2473,226,33,604,41,5154,4917,82661,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,3,2,0,1,0,false
89230,/mnt/qualitas/qualitas_corpus_compile/proguard-4.5.1,proguard.optimize.info,CaughtClassFilter,visitLibraryClass(LibraryClass),1,0,0,0,0,2,7,2,0,1,0,2,1,2,2,1,0,2,0,1,1,0,0,3,0,0,2,3,1,0,1,31,31,3,1,0,4,6,0,5,0.5,1,5,1.666667,1.666667,28,215,0,2473,226,33,604,41,5154,4917,82661,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,3,2,0,1,0,false
89302,/mnt/qualitas/qualitas_corpus_compile/proguard-4.5.1,proguard.optimize.info,ReadWriteFieldMarker,'visitConstantInstruction(Clazz,Method,CodeAttribute,int,ConstantInstruction)',5,0,8,3,0,1,32,7,0,6,0,13,0.2,1,1,2,0,1,0,1,3,0,0,11,7,8,4,11,2,109,2,127,127,8,0.027778,0,82,128,0,21,0.9,1,21,1.909091,1.909091,28,215,0,2473,226,33,604,41,5154,4917,82661,0,2,0,0,0,0,0,2,0,0,10,2,0,0,0,0,12,4,0,0,4,8,11,1,0,0,true
89319,/mnt/qualitas/qualitas_corpus_compile/proguard-4.5.1,proguard.optimize.info,SideEffectInstructionChecker,'visitSimpleInstruction(Clazz,Method,CodeAttribute,int,SimpleInstruction)',5,0,18,2,0,2,29,19,0,6,0,22,0.1,0,0,2,0,0,0,0,3,0,0,13,11,31,8,13,2,105,2,184,184,11,0.681818,0,86,129,0,47,0.541667,1,47,3.615385,3.615385,28,215,0,2473,226,33,604,41,5154,4917,82661,0,2,0,0,1,0,0,1,1,0,13,0,0,0,0,0,13,0,0,0,0,13,12,0,1,0,false
91476,/mnt/qualitas/qualitas_corpus_compile/proguard-4.5.1,proguard.retrace,ReTrace,execute(),0,1,0,0,1,6,241,36,0,24,0,33,1,2,4,9,5,4,0,0.5,1,0,2,12,0,0,4,12,16,0,1,713,713,8,0.7,1,2,20,0,83,0.977273,0.875,83,6.916667,6.916667,3,16,0,713,16,33,604,41,5154,4917,82661,0,15,0,0,13,9,9,3,4,0,7,5,0,0,0,0,12,1,0,0,1,11,10,0,2,0,false
94532,/mnt/qualitas/qualitas_corpus_compile/roller-4.0.1,org.apache.roller.planet.util,Utilities,stripJsessionId(String),1,0,0,0,0,3,14,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,36,2,0,1,818,818,2,0.001783,1,1,38,0,118,0.985714,0.971429,118,3.277778,3.277778,6,64,0,1401,74,80,567,75,5715,3996,78591,0,1,0,0,1,2,1,0,0,1,34,2,0,0,2,0,34,36,2,0,34,0,36,0,0,1,false
94533,/mnt/qualitas/qualitas_corpus_compile/roller-4.0.1,org.apache.roller.planet.util,Utilities,escapeHTML(String),1,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,36,0,0,1,36,2,0,1,818,818,2,0.001783,1,1,38,0,118,0.985714,0.971429,118,3.277778,3.277778,6,64,0,1401,74,80,567,75,5715,3996,78591,0,1,0,0,1,2,1,0,0,1,34,2,0,0,2,0,34,36,2,0,34,0,36,0,0,1,false
94534,/mnt/qualitas/qualitas_corpus_compile/roller-4.0.1,org.apache.roller.planet.util,Utilities,'escapeHTML(String,boolean)',2,1,0,0,1,2,11,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,36,2,0,1,818,818,2,0.001783,1,1,38,0,118,0.985714,0.971429,118,3.277778,3.277778,6,64,0,1401,74,80,567,75,5715,3996,78591,0,1,0,0,1,2,1,0,0,1,34,2,0,0,2,0,34,36,2,0,34,0,36,0,0,1,false
95454,/mnt/qualitas/qualitas_corpus_compile/roller-4.0.1,org.apache.roller.weblogger.ui.struts2.core,Profile,save(),0,0,13,3,0,4,46,6,8,4,2,23,0.2,5,7,3,1,17,2,0.294118,0,2,0,7,2,13,6,5,2,72,3,101,91,11,0.666667,0,14,80,0,14,0.916667,0.714286,12,2,2.4,9,47,0,1185,109,80,567,75,5715,3996,78591,0,2,0,0,0,1,0,1,0,1,7,0,0,0,0,0,7,0,0,0,0,7,4,0,1,0,true
95766,/mnt/qualitas/qualitas_corpus_compile/roller-4.0.1,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,'newPost(String,String,String,Hashtable,boolean)',5,0,18,2,0,6,95,15,0,21,0,54,0.142857,8,14,3,0,30,0,0.266667,0,0,0,11,0,20,15,11,2,11,3,434,434,35,1,0,19,91,0,42,0.8,1,42,3.818182,3.818182,3,24,0,1056,24,80,567,75,5715,3996,78591,0,1,0,1,1,2,1,0,0,1,9,2,0,0,0,0,11,0,0,0,0,11,10,0,1,0,true
95951,/mnt/qualitas/qualitas_corpus_compile/roller-4.0.1,org.apache.roller.weblogger.util,MailUtil,'sendEmailNotification(WeblogEntryComment,RollerMessages,I18nMessages,boolean)',4,2,3,2,2,6,228,29,0,27,0,32,0.4,13,27,2,2,30,0,0.433333,0,0,1,14,0,8,18,14,2,0,1,787,787,44,0.857143,0,19,64,0,82,0.884615,1,82,5.857143,5.857143,30,161,1,4044,181,80,567,75,5715,3996,78591,0,2,0,0,1,2,1,0,0,1,14,0,0,0,0,0,14,14,0,0,14,0,14,0,0,1,true
96464,/mnt/qualitas/qualitas_corpus_compile/roller-4.0.1,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,'buildMenu(ParsedMenu,String,User,Weblog)',4,0,19,5,0,7,106,19,0,14,0,40,0.05,7,6,1,3,26,0,0.269231,0,0,0,8,0,23,10,8,2,0,1,267,267,15,1,0,11,56,0,42,1,1,42,5.25,5.25,7,14,0,516,56,80,567,75,5715,3996,78591,0,2,0,0,0,2,0,0,0,2,1,7,0,0,0,0,8,8,0,0,8,0,8,0,0,1,true
100312,/mnt/qualitas/qualitas_corpus_compile/mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,MessageFolderWebHandler(),0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,11,7,2,0,1,230,230,24,1,0,12,34,0,29,0.666667,1,29,4.142857,4.142857,21,165,0,9721,166,29,338,90,5983,4284,92696,0,2,0,0,1,1,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,7,6,0,1,0,false
100313,/mnt/qualitas/qualitas_corpus_compile/mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareAdd(GenericRequest),1,1,1,1,1,2,16,2,0,5,0,7,1,5,6,1,0,6,0,0.833333,0,0,0,7,0,11,11,7,2,0,1,230,230,24,1,0,12,34,0,29,0.666667,1,29,4.142857,4.142857,21,165,0,9721,166,29,338,90,5983,4284,92696,0,2,0,0,1,1,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,7,6,0,1,0,false
100314,/mnt/qualitas/qualitas_corpus_compile/mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,processAdd(GenericRequest),1,1,2,2,1,2,33,3,0,11,0,14,1,7,10,1,0,10,0,0.7,0,0,0,7,0,11,11,7,2,0,1,230,230,24,1,0,12,34,0,29,0.666667,1,29,4.142857,4.142857,21,165,0,9721,166,29,338,90,5983,4284,92696,0,2,0,0,1,1,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,7,6,0,1,0,false
100315,/mnt/qualitas/qualitas_corpus_compile/mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareList(GenericRequest),1,1,7,4,1,3,36,4,0,11,0,21,0.2,9,14,1,0,17,0,0.529412,0,0,0,7,0,11,11,7,2,0,1,230,230,24,1,0,12,34,0,29,0.666667,1,29,4.142857,4.142857,21,165,0,9721,166,29,338,90,5983,4284,92696,0,2,0,0,1,1,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,7,6,0,1,0,true
100316,/mnt/qualitas/qualitas_corpus_compile/mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareDelete(GenericRequest),1,1,7,3,1,2,43,7,0,10,0,17,0.2,8,13,1,0,13,0,0.615385,0,0,0,7,0,11,11,7,2,0,1,230,230,24,1,0,12,34,0,29,0.666667,1,29,4.142857,4.142857,21,165,0,9721,166,29,338,90,5983,4284,92696,0,2,0,0,1,1,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,7,6,0,1,0,true
100321,/mnt/qualitas/qualitas_corpus_compile/mvnforum-1.2.2-ga,com.mvnforum.user,WatchWebHandler,'sendMail_forMember(int,String,Timestamp)',3,0,13,4,0,3,135,18,0,20,0,35,0.125,11,20,1,0,24,0,0.458333,0,0,0,9,0,36,23,9,4,0,1,429,429,57,0.642857,0,26,75,0,50,0.78125,1,50,5.555556,5.555556,21,165,0,9721,166,29,338,90,5983,4284,92696,0,4,0,0,1,3,1,1,0,2,8,0,0,1,0,0,9,0,0,0,0,9,8,0,1,0,true
100334,/mnt/qualitas/qualitas_corpus_compile/mvnforum-1.2.2-ga,com.mvnforum.user,PmAttachmentWebHandler,'processAdd(GenericRequest,GenericResponse)',2,1,31,5,1,6,271,33,0,54,0,89,0.178571,14,32,5,0,49,0,0.285714,0,0,0,5,0,35,14,5,5,0,1,474,474,39,0.833333,0,15,63,0,58,0.7,1,58,11.6,11.6,21,165,0,9721,166,29,338,90,5983,4284,92696,0,5,0,0,1,1,1,4,0,0,5,0,0,0,0,0,5,0,0,0,0,5,4,0,1,0,true
100403,/mnt/qualitas/qualitas_corpus_compile/mvnforum-1.2.2-ga,com.mvnforum.user,AttachmentWebHandler,'processSearchAttachments(GenericRequest,GenericResponse)',2,1,13,4,1,3,102,15,0,27,0,48,0.2,12,15,3,0,24,0,0.5,0,0,0,15,0,33,24,15,7,0,1,867,867,66,0.692308,0,26,98,0,80,0.704082,1,80,5.333333,5.333333,21,165,0,9721,166,29,338,90,5983,4284,92696,0,7,0,0,1,2,1,5,0,1,13,0,0,2,0,0,15,2,0,0,2,13,14,0,1,0,true
100798,/mnt/qualitas/qualitas_corpus_compile/mvnforum-1.2.2-ga,com.mvnforum.auth,OnlineUserFactoryImpl,'getAuthenticatedUser(GenericRequest,GenericResponse,String,String,boolean)',5,0,22,6,0,6,115,20,0,22,0,67,0.034483,8,13,1,1,34,0,0.235294,1,0,0,11,0,37,10,11,1,0,1,323,323,26,0.022222,0,13,58,0,56,1,1,56,5.090909,5.090909,22,492,7,6260,600,29,338,90,5983,4284,92696,0,1,0,0,1,1,1,0,0,0,11,0,0,0,0,0,11,0,0,0,0,11,10,0,1,0,true
106360,/mnt/qualitas/qualitas_corpus_compile/heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,'AbstractTracker(String,String)',2,1,1,1,1,1,7,1,0,3,0,7,1,4,3,3,0,4,0,1,3,1,0,23,?,1,7,22,9,?,5,293,276,11,0.380952,2,9,35,1,34,0.949495,?,32,1.478261,1.454545,15,334,6,5688,377,45,649,50,5366,4947,94240,0,0,7,0,2,2,2,7,0,0,17,0,6,0,0,0,23,0,0,0,0,23,21,0,1,0,false
106361,/mnt/qualitas/qualitas_corpus_compile/heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,initialize(CrawlController),1,1,0,0,1,1,7,1,0,1,0,2,1,1,1,1,0,1,0,1,3,1,0,23,?,1,7,22,9,?,5,293,276,11,0.380952,2,9,35,1,34,0.949495,?,32,1.478261,1.454545,15,334,6,5688,377,45,649,50,5366,4947,94240,0,0,7,0,2,2,2,7,0,0,17,0,6,0,0,0,23,0,0,0,0,23,21,0,1,0,false
106362,/mnt/qualitas/qualitas_corpus_compile/heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,run(),0,0,1,1,0,3,31,6,0,1,0,6,0.75,1,1,3,3,1,0,1,3,1,0,23,?,1,7,22,9,?,5,293,276,11,0.380952,2,9,35,1,34,0.949495,?,32,1.478261,1.454545,15,334,6,5688,377,45,649,50,5366,4947,94240,0,0,7,0,2,2,2,7,0,0,17,0,6,0,0,0,23,0,0,0,0,23,21,0,1,0,false
107206,/mnt/qualitas/qualitas_corpus_compile/heritrix-1.14.4,org.archive.extractor,RegexpHTMLLinkExtractor,'processGeneralTag(CharSequence,CharSequence)',2,0,1,1,0,6,125,30,0,17,0,32,0.928571,6,12,13,3,12,0,0.5,0,1,0,13,1,4,7,12,18,13,2,410,402,15,0.666667,0,8,41,0,67,0.967593,1,66,5.153846,5.5,4,32,3,754,39,45,649,50,5366,4947,94240,0,1,2,15,12,13,12,5,0,1,2,3,9,0,0,0,14,1,0,0,1,13,12,1,0,0,false
107522,/mnt/qualitas/qualitas_corpus_compile/heritrix-1.14.4,org.archive.crawler.admin.ui,JobConfigureUtils,'handleJobAction(CrawlJobHandler,HttpServletRequest,HttpServletResponse,String,String,String)',6,0,1,1,0,6,118,40,0,21,0,35,0.923077,7,16,12,1,18,0,0.388889,0,0,0,11,0,3,12,11,13,0,1,456,456,29,0.054545,3,13,45,0,78,0.992308,0.666667,78,7.090909,7.090909,3,15,0,503,15,45,649,50,5366,4947,94240,0,10,0,0,12,13,12,0,0,1,6,0,5,0,0,0,11,11,0,0,11,0,11,0,0,1,false
108581,/mnt/qualitas/qualitas_corpus_compile/heritrix-1.14.4,org.archive.crawler.extractor,ExtractorHTML,'processGeneralTag(CrawlURI,CharSequence,CharSequence)',3,1,4,2,1,6,216,46,0,30,0,50,0.777778,11,15,14,6,16,0,0.6875,1,0,0,17,1,10,22,17,24,85,7,790,790,34,0.8,6,30,174,2,114,0.979167,0.4,114,6.705882,6.705882,43,200,0,4916,206,45,649,50,5366,4947,94240,0,4,2,12,21,22,21,2,0,1,4,0,12,1,1,0,16,0,0,1,0,16,15,0,2,0,false
110103,/mnt/qualitas/qualitas_corpus_compile/heritrix-1.14.4,org.archive.crawler.settings,CrawlSettingsSAXHandler,CrawlSettingsSAXHandler(CrawlerSettings),1,1,34,3,1,1,54,1,0,1,0,38,0.081081,21,20,3,0,21,0,1,1,1,21,9,2,5,25,8,10,15,2,604,598,25,0.464286,0,5,39,0,18,0.8875,0.888889,17,2,2.125,59,424,1,7192,494,45,649,50,5366,4947,94240,0,10,0,0,0,1,0,9,0,1,9,0,0,0,0,0,9,0,0,0,0,9,7,0,1,0,false
